-1293.58801,-3516.55579,1,6
2097.48298,-1719.97357,1,8
-2860.12125,-403.99259,1,7
1867.56353,-5104.33345,1,6
-2244.96439,4309.22924,1,6
-4802.23389,-1556.3098,1,7
-3737.88983,3140.64874,1,7
4131.69485,-3129.48973,1,8
-2503.56014,-5000.19793,1,6
2288.07571,-4263.15066,1,6
2224.80282,1842.6099,1,7
-848.6783,4569.33705,1,7
308.25873,-2770.43938,1,8
1212.74189,5599.86636,1,6
2154.31551,468.23466,1,5
-3408.05809,1435.50845,1,7
4310.98471,-1805.89399,1,5
-324.52519,4264.25491,1,6
-4912.28575,-2301.95896,1,7
-2852.56589,3467.94321,1,7
3105.19663,528.65638,1,7
-5118.09888,-13.4804,1,8
1254.09246,-2386.12673,1,8
-278.98671,4937.97403,1,7
4662.10854,1382.6261,1,6
-3404.15267,810.89065,1,6
-1541.71801,-2454.24145,1,8
-1341.88339,2462.46748,1,9
-1454.86175,-2276.5361,1,9
3005.35453,246.10739,1,7
-1170.23493,-5754.16485,1,6
-1293.74572,1055.04903,1,6
5749.49445,1228.58574,1,6
-1466.54146,983.04159,1,5
-1243.51677,-5786.07388,1,8
3086.63366,-1663.29395,1,6
4446.39755,-448.06832,1,7
5569.10632,-582.23984,1,8
4533.35439,-3457.21904,1,7
1952.34296,-2194.87203,1,7
1559.51792,-4702.89155,1,8
-5487.8276,-1974.9158,1,7
-5177.24328,2894.1782,1,7
1693.46672,1739.24847,1,8
-1623.83003,-2377.18846,1,7
3438.91823,-3952.20851,1,6
-304.77246,1956.18925,1,8
1158.05372,-1820.65272,1,6
3910.05556,1862.64646,1,8
-4025.38451,3837.99375,1,6
-682.53609,5952.6711,1,6
887.11354,1269.36214,1,6
-3083.35571,-3325.04428,1,8
-2266.9112,5116.7973,1,8
5550.422,-1458.16931,1,8
-5547.83245,46.22323,1,8
-403.98572,-5634.60339,1,9
5220.90123,419.3338,1,7
-1966.49521,-1532.37175,1,8
-3909.04816,-2036.87104,1,7
994.51952,-2637.99222,1,9
-3094.92668,-4552.08107,1,4
4179.22936,-4013.02982,1,9
2308.45145,-1625.16195,1,7
3264.3611,4628.18335,1,7
1382.6036,3664.52998,1,7
1230.58931,5653.51607,1,6
3135.33457,1257.46304,1,6
-4323.42263,3584.56034,1,7
-1612.81113,4967.34821,1,7
-413.54208,-4146.64775,1,8
4060.04349,3117.10736,1,7
1544.04276,-5633.57016,1,6
582.10021,-2790.6339,1,7
-3174.24062,-655.22597,1,7
-102.92611,4885.7716,1,8
4903.88713,2343.62182,1,8
-3920.31986,-3960.09643,1,6
3913.08536,611.74633,1,7
2293.47666,942.27431,1,8
1528.43251,1619.68398,1,8
-3615.48291,1159.3384,1,8
-2577.58427,-4856.09119,1,7
1905.36389,-2421.29429,1,6
-5380.04175,52.55224,1,6
4704.15303,1488.85017,1,8
-690.96491,1629.42018,1,7
-3376.45487,-4167.67347,1,7
1309.53577,-5627.75434,1,8
-1057.70182,4212.69926,1,6
-5512.93379,73.85394,1,7
1077.65891,-2349.85918,1,6
-4365.71035,-2972.08098,1,5
-5636.46009,-1312.97895,1,8
-2680.63743,4813.32147,1,5
-2819.64747,1747.6777,1,7
838.72644,-2955.67634,1,6
-2464.37009,3715.50857,1,6
-3848.6493,921.24955,1,7
-2894.91674,3168.50315,1,8
-2561.96034,-5406.53374,1,5
-4334.22149,-1966.13124,1,8
-3381.44279,-4765.13499,1,8
-4329.41917,241.98015,1,8
-3315.01832,2457.91577,1,9
-5269.15157,750.44471,1,6
4779.71506,2125.22249,1,7
1258.48231,-836.82251,1,8
1971.88729,-387.83024,1,7
438.0265,-2241.00871,1,9
-710.1139,-5355.1624,1,9
484.72065,-4913.34417,1,9
75.56043,-1826.36676,1,6
2537.52319,-3822.56217,1,7
650.75629,-5110.7552,1,7
2422.70098,-326.78986,1,6
2365.67675,1991.33686,1,6
-4322.97393,3306.63404,1,8
-2629.18395,131.26417,1,7
-287.64685,5650.78378,1,9
5625.76976,1330.68842,1,9
1616.05858,-262.40217,1,7
-571.17285,-3827.90888,1,7
1682.47675,2254.53244,1,6
2708.37831,3625.90765,1,7
-667.50664,-2288.13069,1,6
-1386.41825,1285.74137,1,7
5152.41854,2683.10746,1,7
-5014.73012,3145.4265,1,6
2366.05862,2972.05102,1,6
1481.97106,-4668.58588,1,7
1930.03658,-904.53317,1,7
3042.84136,90.25691,1,7
-1112.7805,-1532.43251,1,7
-1846.39202,-3831.67239,1,7
-61.56326,2704.06626,1,7
3302.02355,-4980.28604,1,8
-4997.96461,-470.91981,1,8
5789.69926,986.50443,1,8
4303.80725,2858.42273,1,8
1385.42593,-4464.94012,1,7
-1086.86712,-4393.45243,1,7
1063.64489,-4992.72468,1,7
-1107.35792,-1092.46658,1,6
3557.58957,2685.77385,1,6
5651.00324,1263.99089,1,7
-1318.20885,890.11452,1,7
11.41501,5484.6218,1,8
-5267.25832,635.2758,1,6
4389.50313,-4078.68024,1,5
-603.8876,3093.31714,1,6
-4685.64522,-3365.89933,1,7
4824.30166,802.24066,1,9
1351.71921,1994.34484,1,7
1691.35882,-2905.1224,1,8
1796.72088,4980.11256,1,7
2607.41661,-4757.87204,1,7
-1262.31421,2043.30651,1,8
-2023.61587,-3742.90495,1,7
2938.79137,1003.41621,1,7
-568.77715,-5750.46819,1,6
-3613.96602,11.76743,1,8
5234.30111,-1947.86946,1,7
-820.95539,3216.49767,1,7
-4031.73702,3953.44419,1,8
2215.37546,1922.53573,1,6
5151.23963,-1156.51301,1,5
-1660.58871,749.63926,1,7
4217.32908,2478.52415,1,7
-961.11832,-4523.06808,1,7
-3863.50125,-164.86424,1,8
-1446.44726,2707.637,1,7
119.20282,-5382.47936,1,7
1376.50705,-2294.32905,1,6
-101.12464,4329.93435,1,5
-1599.98116,-351.57393,1,8
-2684.4643,1158.36404,1,6
2364.86914,3610.25233,1,6
-4461.03916,-3261.7878,1,6
2445.90459,-1014.01352,1,7
4047.12489,3253.16822,1,7
4090.87293,-2972.92231,1,8
-1755.62505,-576.11335,1,8
-3886.74589,1908.43891,1,8
3407.07457,4840.06913,1,9
37.90909,2458.4135,1,6
-4944.87047,1697.56323,1,8
-4775.4703,-997.82496,1,5
-2886.37507,3737.98238,1,6
632.14196,-4321.91003,1,5
3406.67524,-3132.02667,1,7
-407.10379,-4059.40698,1,8
-1827.42883,1218.02506,1,7
-2754.64975,-2114.04927,1,6
-2909.87806,-3567.58567,1,7
3383.25037,3489.78817,1,7
-5800.3808,138.80866,1,6
-2201.87928,5513.74979,1,7
-2047.98057,-1102.11571,1,8
4650.19918,-1720.23312,1,7
-4261.17898,2106.16691,1,6
4178.79803,882.60974,1,7
3412.73709,-1620.76436,1,7
3811.45603,-1942.56927,1,7
-3139.46923,3878.23749,1,5
-369.14614,5873.81959,1,7
526.2522,-2231.51352,1,8
-5386.98219,-392.72244,1,6
-4351.6143,-1803.36753,1,8
-2289.5407,-5272.06258,1,9
1989.84423,1305.23348,1,7
2426.84407,-2501.82375,1,8
1870.74177,-701.01866,1,7
3605.2575,2503.28673,1,7
3008.25294,-4374.13944,1,5
2893.4438,-1851.68556,1,7
3131.44486,223.52048,1,7
-3624.33724,-543.32769,1,6
-2454.84041,-3394.25864,1,8
-3910.69274,3441.39708,1,7
-2608.4605,-3557.3269,1,8
314.10575,-3880.8751,1,8
-5092.43543,-2622.43398,1,6
-3987.67261,-4350.39265,1,6
-853.7365,4767.09106,1,5
1385.33157,-2187.90046,1,7
-4308.91676,2133.28887,1,7
-2637.7427,-2866.92204,1,8
2991.93484,-5172.148,1,7
-436.89949,3426.30117,1,6
-4146.89978,2981.13787,1,7
-4247.66909,-1506.81994,1,8
-2779.2577,1023.03431,1,7
4258.64267,2717.05673,1,7
-70.17465,-1986.94033,1,6
2850.21147,592.40693,1,8
-1760.39196,831.85849,1,9
5512.84174,1314.8105,1,7
5467.27077,-837.8609,1,6
-2472.98305,-349.42004,1,6
3382.99938,-2157.96583,1,7
-1865.51832,1681.53392,1,6
3472.23171,-3082.48757,1,6
-184.5868,5853.02014,1,7
2777.33234,-1785.89591,1,7
4708.22816,-3672.94786,1,7
-3012.45181,2231.85023,1,7
-2154.68045,-2155.2221,1,6
-4530.32644,-2048.85554,1,5
4670.16037,-3645.5433,1,7
1076.87165,4701.75142,1,6
2095.66712,50.8253,1,8
2819.31459,-2628.19557,1,7
261.72242,2791.5033,1,7
102.30142,3169.41155,1,8
-1267.85166,-1550.67519,1,8
-1920.49028,5384.79273,1,6
2464.51328,-4790.59174,1,6
2868.47051,-2571.20796,1,6
5186.19769,-1853.42921,1,7
-4071.39198,3334.01914,1,8
1527.61179,-4572.12005,1,7
2173.03542,3290.67803,1,6
-2678.22258,-2683.79489,1,8
-721.84038,-2174.3314,1,8
3185.01725,1907.16124,1,6
-4469.98038,-887.0783,1,8
3225.85419,-2717.96644,1,6
-420.437,4884.38843,1,8
422.37309,4404.87564,1,8
2912.02331,-4610.53289,1,7
-2350.65774,65.88931,1,7
2435.68291,3459.44814,1,8
567.404,4672.72864,1,6
-1599.98002,-2450.94295,1,7
-4414.2532,-1843.03041,1,7
-519.8026,1932.05774,1,8
-3347.75281,-3236.25333,1,6
-1177.49775,-5412.26688,1,5
-838.97828,4290.90516,1,6
-3519.37543,2163.58187,1,8
-1748.5912,2055.01955,1,9
350.7963,-1755.38412,1,7
3473.9167,3964.78348,1,9
4406.4613,-3114.75268,1,7
-859.39776,3379.19174,1,6
-2477.53513,6.8817,1,7
808.90055,-3775.5824,1,7
-2432.24794,-4930.44966,1,7
3259.94822,4475.79013,1,7
-1635.88846,-4693.15104,1,7
4056.34369,4266.23956,1,6
5504.35997,-1944.80082,1,6
1859.94035,-1610.66128,1,6
-4890.38533,-462.42053,1,8
-1844.6503,-3882.57672,1,7
2097.66033,-308.04953,1,6
4022.529,4045.86695,1,8
61.48107,-4362.07943,1,6
2475.22478,-4706.88358,1,8
406.24719,-2030.31733,1,7
1209.70203,3105.56926,1,7
-4435.27823,2133.51781,1,6
2589.11497,235.82972,1,8
-2222.64023,4342.90099,1,7
2587.2917,2923.65372,1,7
-5046.10548,1621.45961,1,7
-4428.60706,-2161.7918,1,8
1014.99319,-3754.3368,1,6
-3079.95118,1699.86114,1,7
-3628.20269,-752.23351,1,8
5150.39619,-2595.60971,1,7
3384.43656,-2488.89416,1,7
-3982.00191,-1152.35973,1,7
3409.28814,-2440.3946,1,7
5536.95693,1869.5924,1,6
1117.87941,-2897.51795,1,8
-2878.05062,4873.18366,1,8
228.22061,1693.72692,1,9
1631.32989,-3335.1653,1,7
-3068.242,4323.11431,1,7
1882.87954,3205.36887,1,7
4734.90465,845.80972,1,8
4024.42747,-1159.07193,1,5
-682.95952,-1458.27094,1,6
3034.36387,-3641.65145,1,9
4405.473,-1773.34131,1,9
-2087.74226,-4450.74951,1,7
3227.90619,-1843.21539,1,8
-182.72761,4343.43879,1,8
3833.08868,-3352.95419,1,7
4974.37081,-2732.94215,1,7
-627.10563,1927.41818,1,7
2113.52174,1050.11509,1,7
536.49026,-4887.97987,1,7
4558.46796,2694.02347,1,7
-793.68393,-5913.00939,1,9
-2410.29799,818.64235,1,7
-2217.87958,-3103.56486,1,7
2425.99293,4380.33376,1,8
-3788.97796,-758.60679,1,7
-3736.77897,-4174.71041,1,8
3465.47468,307.73456,1,6
-2554.09008,481.04551,1,7
3774.34087,-3272.04919,1,6
2273.34123,1979.68754,1,7
-5255.87648,1984.47736,1,8
-2827.67281,-4427.84666,1,8
-1124.4186,3890.98265,1,7
1430.12586,-461.01896,1,7
-926.25529,-2537.01638,1,8
908.76095,3265.89363,1,7
-5299.78712,-1899.10529,1,7
3446.2752,-3265.79444,1,8
-3381.57784,-1286.48421,1,8
50.471,-3441.27069,1,6
3250.74829,-2524.78593,1,5
3122.27936,-4796.16926,1,5
3937.70673,4238.72401,1,6
1639.08098,4076.39961,1,6
2754.90557,3980.12328,1,7
5065.56985,930.13957,1,5
1745.59719,99.75072,1,7
-3824.70452,-2650.58622,1,7
-1513.47568,-1236.90321,1,6
3547.37739,-1981.55192,1,6
-437.52132,-4224.28768,1,6
-548.33754,1647.12492,1,6
-2107.7979,58.62532,1,7
-296.43643,5774.5694,1,8
-484.17058,-4476.92981,1,6
2840.89466,2560.99558,1,8
-94.80673,-3811.06222,1,7
995.27659,-2523.54626,1,7
-80.89811,-2700.50842,1,8
-1954.07704,3204.86404,1,8
-3180.88906,-1863.00847,1,8
-5256.62479,1038.67013,1,6
3688.21996,2252.66108,1,8
