passenger_ID,passenger_X,passenger_Y,passenger_StationID,passenger_DepartureTime
97,-1.69116,-5.12647,1,7
98,4.39373,-2.67434,1,5
99,-0.58031,2.62287,1,7
100,-2.61748,4.199,1,6
101,1.99532,0.77844,1,6
102,2.53519,-2.80605,1,7
103,3.08446,4.491,1,7
104,-3.87421,-1.29442,1,6
105,-4.73498,-0.27387,1,7
106,2.02511,-4.76701,1,6
107,-4.1735,3.54236,1,9
108,3.29932,4.12697,1,6
109,-1.17124,1.05796,1,9
110,3.8705,1.20538,1,6
111,-1.34379,4.00938,1,9
112,-1.38998,-1.48023,1,6
113,4.24143,1.59184,1,5
114,4.76099,-0.30866,1,6
115,-5.35491,-1.23904,1,8
116,-1.80532,5.54769,1,6
117,1.28842,-2.21697,1,6
118,2.05704,2.40741,1,7
119,-2.16245,4.45201,1,5
120,2.39296,-0.99737,1,7
121,0.19801,3.12625,1,7
122,-0.49922,-4.62627,1,6
123,2.46615,1.37461,1,8
124,-5.24156,-1.0846,1,7
125,-3.0474,-4.67828,1,6
126,0.46075,1.78163,1,7
127,-2.10772,3.97294,1,8
128,-5.12921,-1.68474,1,6
129,-5.00688,-3.1768,1,6
130,1.9204,2.79612,1,9
131,-2.38905,1.49987,1,7
132,5.64257,-0.00947,1,7
133,-2.52266,5.15472,1,7
134,0.65791,-2.91271,1,8
135,1.23977,3.95153,1,7
136,-4.99782,1.24333,1,8
137,-5.51189,-0.632,1,7
138,-2.3188,-1.59764,1,6
139,-1.00301,-4.8669,1,7
140,1.5455,-5.20825,1,8
141,-1.40491,-4.33925,1,7
142,0.98286,-2.61595,1,7
143,1.40048,-1.21973,1,5
144,-1.57776,3.04343,1,8
145,2.53643,-4.80439,1,7
146,-1.92404,-0.24279,1,7
147,-0.09412,1.58696,1,7
148,1.76691,3.36639,1,7
149,0.19011,-2.08833,1,7
150,-1.76529,-2.04423,1,6
151,1.57229,0.74871,1,7
152,-3.80992,-2.3332,1,5
153,4.87825,1.40221,1,6
154,-3.1657,2.57709,1,7
155,-2.34991,-1.1268,1,8
156,-0.60371,-4.67601,1,7
157,2.57659,3.94149,1,7
158,5.60087,1.62097,1,8
159,-5.30979,-2.74864,1,8
160,1.35103,-2.92896,1,8
161,0.46615,-1.54589,1,7
162,-3.49874,4.2477,1,7
163,-5.12625,-2.69161,1,6
164,-0.82277,-4.12928,1,6
165,3.71768,-3.80329,1,5
166,-5.60332,0.29505,1,6
167,3.3888,-3.36757,1,7
168,-2.32436,5.12821,1,7
169,0.33567,1.71582,1,5
170,-0.92477,3.24979,1,8
171,-0.43192,-3.37929,1,7
172,1.88742,-1.66102,1,7
173,-5.6495,1.03427,1,6
174,-0.6034,-1.70682,1,8
175,3.21246,3.82479,1,6
176,-2.15582,-0.10071,1,6
177,-3.48431,1.51193,1,7
178,-3.67707,1.68524,1,7
179,1.09814,2.67703,1,7
180,-3.19274,-3.10493,1,8
181,-2.11929,-3.97676,1,5
182,-2.35729,-2.71908,1,7
183,-0.23697,-5.20294,1,7
184,-2.67232,0.71803,1,8
185,1.77726,-2.364,1,7
186,-3.39909,-1.63123,1,8
187,2.85517,-2.62072,1,8
188,1.42956,-3.00243,1,8
189,-1.77727,-5.48614,1,6
190,1.8027,5.19119,1,7
191,2.09793,1.20656,1,8
192,3.4868,-1.60074,1,8
193,-2.18798,2.30552,1,8
194,4.00904,1.18384,1,7
195,-2.50269,-2.30483,1,5
196,4.00069,-1.78339,1,8
197,0.68849,-5.73706,1,6
198,3.88106,-0.31165,1,7
199,4.51543,-1.95006,1,5
200,-4.54448,1.30379,1,7
201,0.53049,5.22944,1,7
202,1.90875,0.82939,1,6
203,-0.72513,5.18285,1,7
204,-3.94451,-4.31597,1,6
205,4.02989,-2.5259,1,8
206,3.45752,0.0371,1,8
207,2.05476,-4.55197,1,7
208,0.46529,-5.1054,1,7
209,-1.7902,-4.60439,1,9
210,1.86391,1.93255,1,6
211,5.59632,1.94578,1,8
212,-0.48824,-5.85285,1,6
213,-2.5677,-3.16038,1,7
214,-3.22936,3.44333,1,6
215,-1.06962,1.56313,1,5
216,5.84286,1.21549,1,8
217,5.46185,-0.22545,1,6
218,2.52295,-4.16733,1,9
219,5.21616,-0.85337,1,7
220,1.21553,-2.66805,1,7
221,-3.43622,0.90872,1,7
222,1.82984,-2.68654,1,9
223,1.50779,4.48255,1,6
224,-1.08283,-2.04433,1,9
225,3.43756,-4.06859,1,7
226,-3.29705,2.6422,1,6
227,2.87597,-2.99853,1,8
228,-2.14253,1.0925,1,6
229,3.95452,-3.11886,1,7
230,-4.42674,-3.19753,1,8
231,-1.31567,4.66544,1,6
232,-0.2099,3.2209,1,8
233,5.36144,0.11368,1,7
234,-2.40705,-1.17167,1,7
235,2.90138,-4.66397,1,6
236,0.73938,4.61542,1,8
237,-3.43702,0.45081,1,8
238,4.40139,-0.44688,1,6
239,-3.79799,3.00815,1,9
240,3.0685,-1.24968,1,9
241,2.57022,-4.9221,1,7
242,-4.05567,0.13734,1,9
243,-3.75253,-4.27609,1,8
244,5.056,2.20996,1,6
245,-2.35446,-0.24396,1,8
246,0.30596,-4.89566,1,9
247,0.43901,3.54069,1,8
248,4.99001,1.67305,1,6
249,4.45758,0.83296,1,7
250,2.24686,3.55606,1,7
251,0.43754,5.6813,1,7
252,0.6976,-1.92241,1,7
253,-4.43847,1.16596,1,6
254,-3.55855,-0.80855,1,5
255,-0.71629,1.71097,1,7
256,-1.58895,5.01562,1,7
257,-4.34768,-1.51869,1,7
258,-0.15065,-5.69251,1,9
259,1.99841,4.29508,1,6
260,-3.38437,1.47341,1,7
261,-3.67882,-4.68694,1,8
262,2.40342,-0.61558,1,8
263,-0.244,1.99142,1,6
264,-4.06085,3.23813,1,7
265,-3.4842,-1.62092,1,6
266,2.38791,2.95759,1,9
267,-4.31131,-3.63945,1,6
268,3.59953,-0.5827,1,7
269,-0.8327,5.61783,1,7
270,-4.861,0.59605,1,7
271,2.70085,2.46188,1,6
272,-2.05052,-0.23369,1,7
273,-2.44759,-4.66633,1,6
274,-5.70222,-1.55519,1,7
275,0.90723,3.88648,1,7
276,-1.03048,2.56695,1,7
277,-2.45869,-2.50256,1,7
278,3.55714,-4.46738,1,7
279,2.86082,-3.57313,1,9
280,-5.32852,0.3312,1,7
281,0.95024,-2.42873,1,7
282,4.64767,3.61886,1,7
283,4.27931,-1.3535,1,7
284,-1.87836,0.42278,1,7
285,-2.84797,5.05557,1,6
286,0.67554,-3.72609,1,7
287,-0.21101,5.18565,1,6
288,2.70392,3.55161,1,7
289,-0.11825,2.31531,1,8
290,-1.12937,-2.13401,1,8
291,2.17712,1.59577,1,8
292,-2.64441,0.83524,1,6
293,0.18191,1.99935,1,5
294,-1.87863,-0.55448,1,6
295,3.77945,4.46936,1,7
296,0.34637,-2.28279,1,6
297,3.91141,-2.02675,1,6
298,-1.05565,2.26702,1,10
299,-1.88103,2.44148,1,7
300,-4.31831,-3.05874,1,6
301,-1.59957,-2.7051,1,7
302,3.97271,1.52327,1,7
303,-0.71116,-1.39093,1,7
304,2.35598,-5.51567,1,6
305,0.51884,-1.89556,1,7
306,-3.63515,1.47634,1,6
307,1.99604,-4.05697,1,8
308,-5.44036,-1.65785,1,8
309,2.12172,5.05256,1,5
310,-1.06357,4.65678,1,7
311,-3.30881,-2.18051,1,8
312,-5.21781,-1.78553,1,7
313,1.80922,-5.32047,1,6
314,-1.23143,-5.49185,1,6
315,1.18344,5.00696,1,7
316,-1.88298,1.41588,1,5
317,0.61612,-3.45651,1,8
318,-4.16988,1.12336,1,7
319,0.68634,4.33872,1,7
320,5.08514,-2.12152,1,8
321,-3.04307,1.00833,1,6
322,-1.7918,4.63351,1,7
323,-3.84772,-0.27263,1,7
324,-1.67669,5.06076,1,6
325,-0.38013,2.95176,1,8
326,-2.25955,-3.63739,1,7
327,0.67209,-2.30074,1,6
328,-2.57717,1.66218,1,7
329,3.08668,4.92794,1,7
330,-3.55248,0.54447,1,8
331,-4.63756,3.29864,1,7
332,-4.10659,1.75533,1,9
333,0.12006,1.88493,1,8
334,0.66157,-5.3456,1,8
335,0.59161,1.91142,1,7
336,5.33064,1.32046,1,8
337,-0.49208,-1.51816,1,7
338,-0.2355,-4.99458,1,8
339,0.19763,2.79353,1,8
340,1.72094,3.29551,1,7
341,-5.13061,-2.84292,1,6
342,3.7806,-2.08985,1,7
343,-0.12371,4.94195,1,7
344,-5.0561,-1.29833,1,7
345,-0.22025,2.43137,1,6
346,-0.28997,-5.52044,1,6
347,-5.6303,1.18088,1,7
348,-1.98342,1.88719,1,8
349,-2.52941,-3.7799,1,6
350,-3.371,-0.67427,1,8
351,1.57713,4.97589,1,9
352,0.8333,-5.31877,1,6
353,4.2572,-1.19362,1,8
354,1.70082,-5.11026,1,7
355,-5.18566,-0.39529,1,6
356,-1.29568,-2.05485,1,6
357,3.44865,4.2975,1,7
358,-2.74066,1.6631,1,5
359,4.28873,-3.33461,1,7
360,1.65359,4.03655,1,7
361,2.75304,-0.31407,1,7
362,3.00544,-4.2416,1,8
363,-2.12229,-5.00129,1,9
364,-3.56309,3.62523,1,7
365,4.9401,3.2263,1,7
366,-0.91458,3.1715,1,7
367,-0.18064,-3.18973,1,7
368,-2.36754,1.27033,1,8
369,1.47536,-4.27531,1,6
370,0.84584,3.87504,1,6
371,1.68943,-3.38129,1,5
372,2.69046,-3.24757,1,6
373,-0.5898,-3.34185,1,6
374,0.44085,1.48305,1,8
375,0.72257,4.20113,1,7
376,3.12647,1.33652,1,7
377,3.95993,1.32255,1,9
378,-0.39778,-5.78285,1,7
379,-2.8754,0.15341,1,8
380,0.35228,-4.8622,1,6
381,-1.00085,4.79555,1,6
382,-1.93095,2.83109,1,7
383,3.36072,-2.61688,1,8
384,5.91312,-0.09722,1,6
385,2.98196,2.21719,1,7
386,0.93713,-5.04118,1,6
387,-5.19166,-1.91155,1,6
388,3.79625,0.10853,1,7
389,-4.44066,-3.99251,1,8
390,-0.90377,4.74935,1,9
391,-2.58526,3.53195,1,7
392,5.04058,-0.98523,1,5
393,-0.18712,-4.06439,1,6
394,4.82954,1.72237,1,7
395,-1.42657,-3.0805,1,8
396,5.77236,0.47239,1,6
397,3.42207,-2.97164,1,8
398,-2.64867,-1.84126,1,8
399,-2.80736,-3.02062,1,6
400,5.66692,0.58777,1,8
401,4.69504,2.72851,1,7
402,-4.25477,-0.70552,1,8
403,-2.76708,2.54228,1,7
404,1.60863,-3.51577,1,7
405,-1.25976,5.81191,1,8
406,-1.98477,1.4484,1,8
407,4.14007,3.88772,1,7
408,-5.58428,-0.10074,1,7
409,3.00986,-0.874,1,9
410,-0.37365,3.72844,1,6
411,1.17583,-4.48219,1,7
412,2.78738,4.64341,1,6
413,4.41679,-3.84961,1,7
414,-5.9581,-0.47393,1,7
415,2.41064,2.43524,1,6
416,0.60316,-2.89456,1,7
417,3.29073,-2.80745,1,7
418,2.81183,3.62787,1,7
419,3.6563,3.32344,1,8
420,-0.02116,2.42503,1,7
421,-4.88394,-0.46007,1,7
422,5.49325,-1.78066,1,8
423,3.68604,-4.42166,1,7
424,-2.63894,5.20945,1,7
425,5.61985,1.34025,1,6
426,-4.85562,-3.33154,1,9
427,-1.75944,-0.89317,1,6
428,0.30606,5.75082,1,7
429,-2.68688,-2.04551,1,7
430,3.59144,-0.4172,1,8
431,2.59344,3.31698,1,7
432,-2.32571,5.39275,1,6
433,2.74848,-3.88814,1,8
434,2.03227,3.16595,1,9
435,2.66209,2.79125,1,7
436,2.69473,5.0527,1,10
437,0.6762,-5.43571,1,7
438,1.82777,1.88445,1,8
439,2.74208,1.76748,1,4
440,-2.68692,-2.75383,1,7
441,0.32644,-3.07546,1,8
442,0.18385,-4.608,1,6
443,-2.85768,1.27728,1,8
444,4.02895,-2.32836,1,7
445,3.39338,4.72502,1,7
446,-5.18714,1.99659,1,5
447,-1.61221,1.73231,1,7
448,-2.91154,-0.86946,1,7
449,1.40381,3.76956,1,7
450,2.95421,3.91528,1,6
451,3.88973,-0.40821,1,5
452,-1.05435,3.10327,1,6
453,-3.72588,0.00698,1,7
454,2.61376,-1.51779,1,6
455,-1.81835,5.29449,1,6
456,-3.39592,3.77492,1,7
457,-3.70325,-1.55183,1,6
458,-1.00525,2.3694,1,7
459,0.89309,-5.73872,1,7
460,-3.00528,-3.31356,1,8
461,-2.71817,0.28662,1,7
462,3.79874,2.0729,1,6
463,-1.35972,5.80193,1,9
464,-1.86433,-5.02493,1,6
465,0.33142,-5.48407,1,7
466,-2.53774,-0.08608,1,7
467,0.80183,4.31582,1,7
468,2.03946,-3.23628,1,8
469,0.60196,2.21094,1,8
470,0.17151,-3.94477,1,7
471,1.24557,1.78952,1,7
472,2.92245,-1.26786,1,6
473,0.79076,-5.3463,1,8
474,-5.04066,-0.03927,1,9
475,-4.65339,2.04253,1,6
476,-1.99068,-0.98261,1,7
477,-1.47846,-2.36613,1,7
478,-1.61294,-0.61391,1,8
479,-0.78599,-2.21886,1,8
480,2.02818,1.24604,1,8
481,-5.10743,2.92729,1,7
482,0.12457,-5.69257,1,7
483,-2.79981,1.1422,1,5
484,3.23309,-0.60277,1,7
485,-5.75519,-1.24795,1,8
486,-1.7322,4.29964,1,7
487,2.98469,-2.40402,1,6
488,-3.74557,1.99163,1,7
489,-3.24047,-0.96768,1,7
490,-2.95482,-3.63522,1,5
491,3.19448,-4.06487,1,8
492,1.11743,4.28926,1,8
493,3.84032,-3.89865,1,6
494,-2.2042,-1.10106,1,6
495,-3.17771,3.53913,1,6
496,-3.04724,5.13453,1,7
497,2.68075,-0.30823,1,9
498,4.11553,-1.42121,1,7
499,-4.65176,-1.3706,1,8
500,-2.10222,3.03682,1,6
501,5.82036,-0.96395,1,6
502,4.29382,0.44242,1,7
503,4.08911,1.29817,1,6
504,-5.69945,0.48075,1,6
505,-1.4262,-0.86772,1,7
506,5.6144,0.23111,1,7
507,0.98367,2.37458,1,7
508,3.32381,1.99981,1,6
509,0.00538,4.32844,1,6
510,1.75278,3.90661,1,8
511,1.34392,1.33188,1,7
512,2.47255,2.61512,1,6
513,-2.6119,2.73309,1,7
514,4.05588,4.25099,1,6
515,0.84487,-5.69951,1,6
516,-3.83978,2.68846,1,7
517,4.31348,3.89166,1,6
518,-3.25514,-4.56118,1,6
519,0.91818,-3.75334,1,6
520,-1.58269,1.92164,1,6
521,4.7652,0.18377,1,7
522,-2.12851,-2.93616,1,6
523,0.04025,-1.60536,1,7
524,4.56519,-3.81102,1,7
525,-1.35681,-5.75518,1,6
526,-3.70297,-2.57978,1,6
527,-2.65426,4.00858,1,6
528,0.19298,4.97866,1,8
529,5.31534,2.29518,1,7
530,1.79103,-3.84976,1,7
531,-4.35002,-1.73191,1,8
532,-0.74197,3.05699,1,8
533,2.28876,2.27871,1,7
534,-1.06408,4.32886,1,8
535,0.15448,-3.15623,1,7
536,0.38576,1.76698,1,6
537,3.62843,1.23218,1,7
538,-3.82803,3.5926,1,7
539,-1.74871,2.92286,1,8
540,-1.82944,-5.29334,1,6
541,-4.78288,-1.75599,1,7
542,-4.85717,0.84109,1,5
543,5.62541,-0.85209,1,7
544,1.21393,-1.80762,1,7
545,1.99441,2.07501,1,6
546,0.05789,5.73886,1,8
547,-5.01242,2.78175,1,8
548,1.99208,0.9608,1,6
549,0.27241,-5.32035,1,8
550,0.18967,-1.65374,1,8
551,-0.68762,2.51821,1,7
552,2.02127,-1.36707,1,7
553,-3.3009,-1.12978,1,7
554,0.64667,3.8647,1,7
555,-4.15,-3.97108,1,7
556,-1.92651,-3.64239,1,7
557,-0.51345,-2.4832,1,6
558,3.32789,-0.60576,1,7
559,1.34459,-0.81073,1,7
560,-1.52899,0.92674,1,7
561,-3.7283,1.70245,1,6
562,4.37209,0.64896,1,8
563,-2.83953,1.61966,1,6
564,1.71562,3.48253,1,7
565,1.74455,1.64172,1,7
566,1.98929,-4.53078,1,5
567,3.90014,0.53791,1,8
568,1.91167,2.01172,1,7
569,-2.236,-3.74665,1,6
570,-2.77929,-1.24828,1,8
571,-3.13957,1.50083,1,8
572,0.89829,-2.37357,1,8
573,0.39861,5.33299,1,7
574,0.91991,3.29099,1,7
575,-5.85232,-0.50438,1,8
576,3.12844,2.47915,1,7
577,-1.02205,-2.53835,1,7
578,4.68438,-2.02669,1,7
579,1.95626,-4.81463,1,7
580,4.1526,-3.84063,1,9
581,2.31927,1.14436,1,7
582,-4.77576,2.46998,1,7
583,3.45627,-4.20349,1,7
584,1.92205,-2.97207,1,7
585,-3.48648,-2.33092,1,6
586,-2.71972,-3.97065,1,9
587,-0.326,3.22952,1,8
588,-0.53769,5.60082,1,7
589,4.64395,2.06919,1,7
590,4.55571,-3.22623,1,8
591,-1.01268,4.05082,1,7
592,4.44099,-0.20939,1,6
593,2.96478,0.12726,1,7
594,1.08886,-3.41507,1,7
595,-5.11576,-0.83668,1,8
596,5.67969,1.53544,1,8
597,-1.4097,-2.32297,1,8
598,-0.58558,-1.90166,1,7
599,-0.66233,-2.02184,1,7
600,-1.3718,-3.88141,1,6
